uid,pr_link,repo,pr_title,media_type,isGithub,link_count,link_url,link_text,rank
322,https://github.com/kubernetes/kubernetes/pull/68727,kubernetes/kubernetes,Verify resource with kind pod,text,FALSE,5,https://git.k8s.io/community/contributors/devel/development.md#development-guide,Link 2,
322,https://github.com/kubernetes/kubernetes/pull/68727,kubernetes/kubernetes,Verify resource with kind pod,text,FALSE,5,https://git.k8s.io/community/contributors/guide/pull-requests.md#marking-unfinished-pull-requests,Link 3,
322,https://github.com/kubernetes/kubernetes/pull/68727,kubernetes/kubernetes,Verify resource with kind pod,text,FALSE,5,https://git.k8s.io/community/contributors/guide#your-first-contribution,Link 4,
322,https://github.com/kubernetes/kubernetes/pull/68727,kubernetes/kubernetes,Verify resource with kind pod,text,FALSE,5,https://git.k8s.io/community/contributors/guide/release-notes.md,Link 5,
323,https://github.com/kubernetes/kubernetes/pull/42864,kubernetes/kubernetes,initial subsets before compare,text,TRUE,6,https://github.com/kubernetes/kubernetes/blob/master/docs/devel/pull-requests.md#release-notes,Link 1,
323,https://github.com/kubernetes/kubernetes/pull/42864,kubernetes/kubernetes,initial subsets before compare,text,TRUE,6,https://github.com/kubernetes/kubernetes/blob/master/CONTRIBUTING.md,Link 2,
323,https://github.com/kubernetes/kubernetes/pull/42864,kubernetes/kubernetes,initial subsets before compare,text,TRUE,6,https://github.com/kubernetes/kubernetes/blob/master/docs/devel/faster_reviews.md,Link 3,
323,https://github.com/kubernetes/kubernetes/pull/42864,kubernetes/kubernetes,initial subsets before compare,text,TRUE,6,https://github.com/kubernetes/kubernetes/blob/master/docs/devel/development.md,Link 4,
323,https://github.com/kubernetes/kubernetes/pull/42864,kubernetes/kubernetes,initial subsets before compare,text,TRUE,6,https://github.com/kubernetes/kubernetes/issues/42798,Link 5,
323,https://github.com/kubernetes/kubernetes/pull/42864,kubernetes/kubernetes,initial subsets before compare,text,TRUE,6,https://github.com/kubernetes/kubernetes/issues/42798,Link 6,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/guide/first-contribution.md#your-first-contribution,Link 1,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/devel/development.md#development-guide,Link 2,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/devel/sig-release/release.md#issuepr-kind-label,Link 3,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/guide/pull-requests.md#best-practices-for-faster-reviews,Link 4,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/guide/release-notes.md,Link 5,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/devel/sig-testing/testing.md,Link 6,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://git.k8s.io/community/contributors/guide/pull-requests.md#marking-unfinished-pull-requests,Link 7,
324,https://github.com/kubernetes/kubernetes/pull/130122,kubernetes/kubernetes,unit tests - fixing k8s.io/kubernetes/pkg/kubelet/apis/config/validation unit test failures on Windows,text,FALSE,8,https://help.github.com/en/articles/getting-permanent-links-to-files,Link 8,
325,https://github.com/kubernetes/kubernetes/pull/67540,kubernetes/kubernetes,Fix framework.WaitForDaemonSets,text,FALSE,5,https://git.k8s.io/community/contributors/devel/development.md#development-guide,Link 1,
325,https://github.com/kubernetes/kubernetes/pull/67540,kubernetes/kubernetes,Fix framework.WaitForDaemonSets,text,FALSE,5,https://git.k8s.io/community/contributors/guide/pull-requests.md#best-practices-for-faster-reviews,Link 2,
325,https://github.com/kubernetes/kubernetes/pull/67540,kubernetes/kubernetes,Fix framework.WaitForDaemonSets,text,FALSE,5,https://git.k8s.io/community/contributors/guide#your-first-contribution,Link 3,
325,https://github.com/kubernetes/kubernetes/pull/67540,kubernetes/kubernetes,Fix framework.WaitForDaemonSets,text,FALSE,5,https://git.k8s.io/community/contributors/guide/release-notes.md,Link 4,
325,https://github.com/kubernetes/kubernetes/pull/67540,kubernetes/kubernetes,Fix framework.WaitForDaemonSets,text,FALSE,5,https://git.k8s.io/community/contributors/guide/pull-requests.md#marking-unfinished-pull-requests,Link 5,
326,https://github.com/langchain-ai/langchain/pull/27462,langchain-ai/langchain,"community: fix query method of OntotextGraphDBGraph for ASK, DESCRIBE and CONSTRUCT type",invalid,FALSE,6,"http://localhost:7200/repositories/langchain,",Link 1,
326,https://github.com/langchain-ai/langchain/pull/27462,langchain-ai/langchain,"community: fix query method of OntotextGraphDBGraph for ASK, DESCRIBE and CONSTRUCT type",invalid,FALSE,6,https://github.com/user-attachments/assets/b81a2277-e63f-4eeb-979a-8b2b5ca6be2a,Link 2,
326,https://github.com/langchain-ai/langchain/pull/27462,langchain-ai/langchain,"community: fix query method of OntotextGraphDBGraph for ASK, DESCRIBE and CONSTRUCT type",invalid,FALSE,6,https://github.com/lilyhoanghg/MCQA,Link 3,
326,https://github.com/langchain-ai/langchain/pull/27462,langchain-ai/langchain,"community: fix query method of OntotextGraphDBGraph for ASK, DESCRIBE and CONSTRUCT type",invalid,FALSE,6,https://swapi.co/vocabulary/,Link 4,
326,https://github.com/langchain-ai/langchain/pull/27462,langchain-ai/langchain,"community: fix query method of OntotextGraphDBGraph for ASK, DESCRIBE and CONSTRUCT type",invalid,FALSE,6,https://swapi.co/ontology/,Link 5,
326,https://github.com/langchain-ai/langchain/pull/27462,langchain-ai/langchain,"community: fix query method of OntotextGraphDBGraph for ASK, DESCRIBE and CONSTRUCT type",invalid,FALSE,6,http://www.w3.org/2000/01/rdf-schema#,Link 6,
327,https://github.com/langgenius/dify/pull/25323,langgenius/dify,removing horus eye and adding mcp icon,text,TRUE,6,https://github.com/langgenius/dify-docs,Link 1,
327,https://github.com/langgenius/dify/pull/25323,langgenius/dify,removing horus eye and adding mcp icon,text,TRUE,6,https://github.com/langgenius/dify/blob/main/CONTRIBUTING.md,Link 2,
327,https://github.com/langgenius/dify/pull/25323,langgenius/dify,removing horus eye and adding mcp icon,text,TRUE,6,https://github.com/langgenius/dify/issues/24622,Link 3,
327,https://github.com/langgenius/dify/pull/25323,langgenius/dify,removing horus eye and adding mcp icon,text,TRUE,6,https://github.com/user-attachments/assets/67316728-b14e-4c83-8c1e-6665f8bc2637,Link 4,
327,https://github.com/langgenius/dify/pull/25323,langgenius/dify,removing horus eye and adding mcp icon,text,TRUE,6,https://github.com/user-attachments/assets/b76b5701-28fa-45bc-bf47-e289594f4003,Link 5,
327,https://github.com/langgenius/dify/pull/25323,langgenius/dify,removing horus eye and adding mcp icon,text,TRUE,6,https://github.com/user-attachments/assets/61c2e2a5-bf27-4a5a-a9f5-ebfbecb67a4a,Link 6,
328,https://github.com/langgenius/dify/pull/11175,langgenius/dify,fix: `dialogue_count` incorrect in chatflow when there's...,text,TRUE,4,https://github.com/langgenius/dify-docs,Link 1,
328,https://github.com/langgenius/dify/pull/11175,langgenius/dify,fix: `dialogue_count` incorrect in chatflow when there's...,text,TRUE,4,https://github.com/user-attachments/assets/91642e0c-1051-47c6-a0b3-8709b394990d,Link 2,
328,https://github.com/langgenius/dify/pull/11175,langgenius/dify,fix: `dialogue_count` incorrect in chatflow when there's...,text,TRUE,4,https://github.com/user-attachments/assets/6be2512a-ea0c-4af7-a7a7-75d7229aa1dc,Link 3,
328,https://github.com/langgenius/dify/pull/11175,langgenius/dify,fix: `dialogue_count` incorrect in chatflow when there's...,text,TRUE,4,https://github.com/langgenius/dify/pull/7661#issuecomment-2350967411,Link 4,
329,https://github.com/langgenius/dify/pull/24342,langgenius/dify,optimize close action on about page,text,TRUE,4,https://github.com/langgenius/dify/blob/main/CONTRIBUTING.md,Link 1,
329,https://github.com/langgenius/dify/pull/24342,langgenius/dify,optimize close action on about page,text,TRUE,4,https://github.com/langgenius/dify-docs,Link 2,
329,https://github.com/langgenius/dify/pull/24342,langgenius/dify,optimize close action on about page,text,TRUE,4,https://github.com/user-attachments/assets/7b67b4f7-7587-41ed-8873-1d589a3cce9b,Link 3,
329,https://github.com/langgenius/dify/pull/24342,langgenius/dify,optimize close action on about page,text,TRUE,4,https://github.com/user-attachments/assets/2eaee668-3975-4852-a91f-8b75d939fe93,Link 4,
330,https://github.com/langgenius/dify/pull/4965,langgenius/dify,improve: unify Excel files parsing in either xls or xlsx file format by Pandas,text,TRUE,4,https://github.com/langgenius/dify-docs,Link 1,
330,https://github.com/langgenius/dify/pull/4965,langgenius/dify,improve: unify Excel files parsing in either xls or xlsx file format by Pandas,text,TRUE,4,https://stackoverflow.com/questions/26474693/excelfile-vs-read-excel-in-pandas/38560203#38560203,Link 2,
330,https://github.com/langgenius/dify/pull/4965,langgenius/dify,improve: unify Excel files parsing in either xls or xlsx file format by Pandas,text,TRUE,4,https://pandas.pydata.org/docs/reference/api/pandas.read_excel.html,Link 3,
330,https://github.com/langgenius/dify/pull/4965,langgenius/dify,improve: unify Excel files parsing in either xls or xlsx file format by Pandas,text,TRUE,4,https://pandas.pydata.org/docs/reference/api/pandas.ExcelFile.html,Link 4,
331,https://github.com/microsoft/powertoys/pull/27011,microsoft/powertoys,[PTRun]Remove unneeded registry key from installer,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/installer/PowerToysSetup/Product.wxs,Link 1,
331,https://github.com/microsoft/powertoys/pull/27011,microsoft/powertoys,[PTRun]Remove unneeded registry key from installer,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ci/templates/build-powertoys-steps.yml,Link 2,
331,https://github.com/microsoft/powertoys/pull/27011,microsoft/powertoys,[PTRun]Remove unneeded registry key from installer,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ESRPSigning_core.json,Link 3,
331,https://github.com/microsoft/powertoys/pull/27011,microsoft/powertoys,[PTRun]Remove unneeded registry key from installer,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/release.yml,Link 4,
331,https://github.com/microsoft/powertoys/pull/27011,microsoft/powertoys,[PTRun]Remove unneeded registry key from installer,text,TRUE,5,https://github.com/MicrosoftDocs/windows-uwp/tree/docs/hub/powertoys,Link 5,
332,https://github.com/microsoft/powertoys/pull/19320,microsoft/powertoys,[installer] Remove unneeded installer/MSIX directory,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/installer/PowerToysSetup/Product.wxs,Link 1,
332,https://github.com/microsoft/powertoys/pull/19320,microsoft/powertoys,[installer] Remove unneeded installer/MSIX directory,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ESRPSigning_core.json,Link 2,
332,https://github.com/microsoft/powertoys/pull/19320,microsoft/powertoys,[installer] Remove unneeded installer/MSIX directory,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/release.yml,Link 3,
332,https://github.com/microsoft/powertoys/pull/19320,microsoft/powertoys,[installer] Remove unneeded installer/MSIX directory,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ci/templates/build-powertoys-steps.yml,Link 4,
332,https://github.com/microsoft/powertoys/pull/19320,microsoft/powertoys,[installer] Remove unneeded installer/MSIX directory,text,TRUE,5,https://github.com/MicrosoftDocs/windows-uwp/tree/docs/hub/powertoys,Link 5,
333,https://github.com/microsoft/powertoys/pull/41933,microsoft/powertoys,Fix: central package version error,text,TRUE,6,https://github.com/microsoft/PowerToys/blob/main/installer/PowerToysSetup/Product.wxs,Link 1,
333,https://github.com/microsoft/powertoys/pull/41933,microsoft/powertoys,Fix: central package version error,text,TRUE,6,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ESRPSigning_core.json,Link 2,
333,https://github.com/microsoft/powertoys/pull/41933,microsoft/powertoys,Fix: central package version error,text,TRUE,6,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ci/templates/build-powertoys-steps.yml,Link 3,
333,https://github.com/microsoft/powertoys/pull/41933,microsoft/powertoys,Fix: central package version error,text,TRUE,6,https://github.com/user-attachments/assets/24174c84-6de0-41be-ab94-8e853a66c5be,Link 4,
333,https://github.com/microsoft/powertoys/pull/41933,microsoft/powertoys,Fix: central package version error,text,TRUE,6,https://github.com/MicrosoftDocs/windows-uwp/tree/docs/hub/powertoys,Link 5,
333,https://github.com/microsoft/powertoys/pull/41933,microsoft/powertoys,Fix: central package version error,text,TRUE,6,https://github.com/microsoft/PowerToys/blob/main/.pipelines/release.yml,Link 6,
334,https://github.com/microsoft/powertoys/pull/40393,microsoft/powertoys,[UI automation test] Add basic tests case for powerrename module.,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ci/templates/build-powertoys-steps.yml,Link 1,
334,https://github.com/microsoft/powertoys/pull/40393,microsoft/powertoys,[UI automation test] Add basic tests case for powerrename module.,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/installer/PowerToysSetup/Product.wxs,Link 2,
334,https://github.com/microsoft/powertoys/pull/40393,microsoft/powertoys,[UI automation test] Add basic tests case for powerrename module.,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/ESRPSigning_core.json,Link 3,
334,https://github.com/microsoft/powertoys/pull/40393,microsoft/powertoys,[UI automation test] Add basic tests case for powerrename module.,text,TRUE,5,https://github.com/microsoft/PowerToys/blob/main/.pipelines/release.yml,Link 4,
334,https://github.com/microsoft/powertoys/pull/40393,microsoft/powertoys,[UI automation test] Add basic tests case for powerrename module.,text,TRUE,5,https://github.com/MicrosoftDocs/windows-uwp/tree/docs/hub/powertoys,Link 5,
